stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1364,,Incr.v.Tasso (scuole),,45.522987,12.162656,,,,,,
1365,,Maerne Chiesa,,45.523727,12.157511,,,,,,
1366,,Civico 120,,45.526634,12.156894,,,,,,
1368,,Tratt. 'ai Bersaglieri',,45.492027,12.163081,,,,,,
1370,,bivio Correzzola,,45.234779,12.023730,,,,,,
1371,,Martellago  (sc. Medie),,45.545921,12.158889,,,,,,
1372,,Incr. via Trento,,45.543777,12.167394,,,,,,
1373,,Banca,,45.545643,12.162381,,,,,,
1374,,Martellago Centro,,45.546471,12.158202,,,,,,
1375,,Vempa 2 Extraurbano,,45.482323,12.237676,,,,,,
1376,,Vempa 1 Urbano,,45.482304,12.237786,,,,,,
1380,,Fincantieri,,45.476357,12.250622,,,,,,
1381,,Stazione Porto Marghera,,45.471931,12.256989,,,,,,
1382,,Incr. via Righi,,45.470062,12.264036,,,,,,
1392,,S.Chiara (distributore),,45.440994,12.315572,,,,,,
1394,,Sottopasso Park,,45.442757,12.308137,,,,,,
1395,,Casse Park,,45.440910,12.305601,,,,,,
1398,,SMFR - Ospedale,,45.513245,12.225361,,,,,,
1400,,Corsia 1,,45.512962,12.224432,,,,,,
1401,,Corsia 2,,45.512955,12.224361,,,,,,
1405,,SFMR - Ospedale,,45.513348,12.225932,,,,,,
1406,,Incr. via Cruto,,45.461475,12.223510,,,,,,
1407,,incr. via Ghega Civico 61,,45.464680,12.225366,,,,,,
1408,,Civico 49  C. Formazione,,45.468185,12.227427,,,,,,
1409,,Dopolavoro Enichem,,45.469761,12.228326,,,,,,
1410,,Civico 35,,45.472946,12.230142,,,,,,
1411,,Ior,,45.477501,12.232762,,,,,,
1412,,"Finanza  ""Casa Rossa""",,45.479996,12.234240,,,,,,
1413,,Enichem,,45.458412,12.221567,,,,,,
1414,,Incr. via Colombara,,45.456558,12.218300,,,,,,
1415,,Incr.SR11Padana Superiore,,45.451263,12.214230,,,,,,
1416,,Civico 20 (v.Lavaggi),,45.448124,12.212944,,,,,,
1417,,Incr. via della Chimica,,45.445549,12.211048,,,,,,
1418,,Incr.v.dell'Elettronica,,45.442921,12.209353,,,,,,
1419,,Chiesa,,45.437027,12.205185,,,,,,
1420,,Marcon SFMR,,45.545563,12.314231,,,,,,
1421,,Incr.v.dell'Elettronica,,45.424576,12.248248,,,,,,
1422,,"Civico 66 ""le chiuse""",,45.428089,12.240620,,,,,,
1423,,Civico 42,,45.428307,12.231270,,,,,,
1424,,Civico 32,,45.429249,12.221783,,,,,,
1425,,"Civico 28 ""scuole""",,45.435242,12.209766,,,,,,
1426,,Sottopasso Romea,,45.438725,12.199763,,,,,,
1429,,Incr. via dell'Erba,,45.446144,12.194242,,,,,,
1430,,Marcon SFMR,,45.545406,12.313919,,,,,,
1431,,prima di v.Mattei,,45.549187,12.310306,,,,,,
1432,,dopo v.Mattei,,45.548939,12.310175,,,,,,
1433,,Dopo cavalcavia,,45.547897,12.330299,,,,,,
1434,,Incr. via Zorzi,,45.456417,12.180250,,,,,,
1435,,Incr. Statale 11,,45.453999,12.179540,,,,,,
1436,,Camping Serenissima,,45.451443,12.183123,,,,,,
1437,,Incr. via della Stazione,,45.448410,12.193731,,,,,,
1438,,Civico 128,,45.448666,12.199621,,,,,,
1439,,Incr. via del Luccio,,45.449188,12.203701,,,,,,
1440,,Deposito Carburanti,,45.442795,12.210158,,,,,,
1442,,Silos,,45.434471,12.216965,,,,,,
1443,,Prima Silos,,45.430214,12.228069,,,,,,
1444,,Alcoa 1,,45.429951,12.234297,,,,,,
1445,,Alcoa 2,,45.429688,12.240067,,,,,,
1446,,Fronte Enel,,45.429081,12.243871,,,,,,
1447,,Entrata Centrale Enel,,45.428581,12.247434,,,,,,
1448,,Prima del cavalcavia,,45.547974,12.330210,,,,,,
1450,,Nuova Sirma,,45.444141,12.214549,,,,,,
1451,,Ingresso 4,,45.446564,12.225307,,,,,,
1452,,Ingresso 5,,45.448757,12.232399,,,,,,
1453,,Ingresso 7,,45.449039,12.236317,,,,,,
1455,,Cabina Enel,,45.444508,12.211937,,,,,,
1459,,Incr. via delle Macchine,,45.474003,12.239252,,,,,,
1465,,Banchina Molini,,45.474693,12.238216,,,,,,
1475,,V.le San Marco,,45.558056,12.300462,,,,,,
1477,,S. Lazzaro Chiesa,,45.653919,12.243081,,,,,,
1478,,S. Lazzaro Chiesa,,45.653755,12.242711,,,,,,
1479,,Incr. via Saccardo,,45.659000,12.246320,,,,,,
1480,,Incr. via Saccardo,,45.658848,12.246485,,,,,,
1481,,Ferrovia,,45.455368,12.173359,,,,,,
1482,,Incr. via Mare Egeo,,45.430626,12.140368,,,,,,
1483,,Incrocio via Mare Egeo,,45.430580,12.140191,,,,,,
1484,,Incr.v.Marovich,,45.482681,12.193038,,,,,,
1486,,Momolo,,45.221397,12.294708,,,,,,
1487,,Ca' Lin Capolinea,,45.535824,12.191459,,,,,,
1495,,Fronte civico 10,,45.389217,12.017684,,,,,,
1946,,Civico 4,,45.388630,12.017770,,,,,,
1947,,Fronte Civico 45,,45.383644,12.086059,,,,,,
1948,,Fronte Civico 42,,45.383575,12.086565,,,,,,
2001,,Localita' Passetto,,45.097275,12.056532,,,,,,
2002,,Incr. via Sabbioni,,45.082169,12.058259,,,,,,
2003,,Ponti Novi,,45.065887,12.057684,,,,,,
2004,,Incr. via Sabbioni,,45.082142,12.058672,,,,,,
2005,,Localita' Passetto,,45.097244,12.056767,,,,,,
2006,,Ponti Novi,,45.065903,12.058137,,,,,,
2007,,Ponte Grignella,,45.072308,12.099315,,,,,,
2008,,Civico 60,,45.087536,12.109254,,,,,,
2010,,Scuola Elementare,,45.075783,12.093864,,,,,,
2011,,Borgo S.Maria,,45.102467,12.059148,,,,,,
2012,,Borgo S.Maria,,45.102356,12.059383,,,,,,
2013,,Baggiolina - Botta,,45.110481,12.068046,,,,,,
2014,,Baggiolina - Botta,,45.110439,12.068411,,,,,,
2015,,Ca' Labia,,45.125538,12.076960,,,,,,
2016,,Ca' Labia,,45.125629,12.076694,,,,,,
2017,,Woom - Woom,,45.130608,12.078856,,,,,,
2018,,Woom - Woom,,45.130836,12.078642,,,,,,
2021,,Chiesa,,45.459774,12.067975,,,,,,
2022,,Chiesa,,45.459694,12.068141,,,,,,
2035,,Cavarzere (ponte),,45.139194,12.081579,,,,,,
2036,,Cavarzere (ponte),,45.139084,12.081537,,,,,,
2037,,Argine SN bivio S.R. 516,,45.141361,12.071306,,,,,,
2038,,Argine sn bivio S.R. 516,,45.141586,12.071183,,,,,,
2039,,Pontenovo,,45.142071,12.070729,,,,,,
2040,,Incr. via Trieste,,45.142780,12.083400,,,,,,
2041,,Villaggio Busonera,,45.143047,12.095500,,,,,,
2042,,Boscochiaro (ponte),,45.139374,12.117456,,,,,,
2044,,Capitello,,45.139019,12.107971,,,,,,
2045,,Prima del ponte,,45.141521,12.096963,,,,,,
2046,,Ca' Venier,,45.145676,12.065795,,,,,,
2047,,Ca' Venier,,45.145229,12.066016,,,,,,
2048,,bivio Marcanta,,45.153088,12.057848,,,,,,
2049,,bivio Marcanta,,45.153225,12.057814,,,,,,
2050,,bivio S.R. 516,,45.152641,12.057492,,,,,,
2051,,bivio S.R. 516,,45.152756,12.057103,,,,,,
2052,,Pizzeria,,45.151848,12.049039,,,,,,
2053,,Pizzeria,,45.151646,12.049036,,,,,,
2054,,Scuola  Elementare,,45.148716,12.035334,,,,,,
2055,,Scuola  Elementare,,45.148994,12.035322,,,,,,
2056,,Tabacchi,,45.142017,12.022827,,,,,,
2057,,Tabacchi,,45.142349,12.022713,,,,,,
2058,,Rottanova Centro,,45.141476,12.013852,,,,,,
2059,,Rottanova  (ponte),,45.143974,12.014087,,,,,,
2060,,Rottanova  (ponte),,45.144135,12.014452,,,,,,
2061,,Ponte,,45.161911,11.999954,,,,,,
2062,,Ponte,,45.162018,12.000146,,,,,,
2063,,Conetta,,45.176670,11.996360,,,,,,
2064,,Conetta,,45.176598,11.996669,,,,,,
2065,,Cona Chiesa,,45.185513,12.019096,,,,,,
2066,,Cona Chiesa,,45.185493,12.018793,,,,,,
2067,,Incr. via Piera,,45.189114,12.038447,,,,,,
2068,,Incr. via Piera,,45.187172,12.037596,,,,,,
2069,,bivio Monsole,,45.206905,12.094780,,,,,,
2070,,bivio Monsole,,45.206905,12.095164,,,,,,
2071,,Monsole Centro,,45.201778,12.072740,,,,,,
2072,,Monsole Centro,,45.201637,12.072899,,,,,,
2073,,bivio Correzzola,,45.220779,12.113800,,,,,,
2074,,bivio Correzzola,,45.220203,12.112824,,,,,,
2075,,Fiume Bacchiglione,,45.228905,12.118565,,,,,,
2076,,Fiume Bacchiglione,,45.229107,12.118444,,,,,,
2077,,S. Margherita Centro,,45.242931,12.125108,,,,,,
2078,,S. Margherita Centro,,45.243080,12.124747,,,,,,
2079,,Villa Del Bosco,,45.215591,12.032373,,,,,,
2080,,Villa Del Bosco,,45.215416,12.032347,,,,,,
2081,,Pegolotte Centro,,45.193634,12.039517,,,,,,
2082,,Pegolotte Centro,,45.193630,12.039817,,,,,,
2083,,Zuccherificio,,45.244289,12.024525,,,,,,
2084,,Zuccherificio,,45.244308,12.024680,,,,,,
2085,,Pontelongo FS,,45.251518,12.027018,,,,,,
2086,,Pontelongo FS,,45.251522,12.027180,,,,,,
2087,,Arzarello Chiesa,,45.275185,12.028544,,,,,,
2088,,Arzerello Chiesa,,45.274857,12.028643,,,,,,
2089,,dopo ferrovia,,45.277153,12.030059,,,,,,
2090,,Prima della ferrovia,,45.276894,12.030000,,,,,,
2091,,Arzergrande,,45.275120,12.044785,,,,,,
2092,,Arzergrande,,45.274796,12.044219,,,,,,
2093,,Arzergrande,,45.274075,12.056811,,,,,,
2094,,Arzergrande,,45.273762,12.056705,,,,,,
2095,,Incr.v.Vallonga - Manzoni,,45.271049,12.073941,,,,,,
2190,,Incr. Campagna Lupia,,45.357182,12.092155,,,,,,
2191,,Incr. Campagna Lupia,,45.357456,12.091927,,,,,,
2192,,Premaore Chiesa,,45.362900,12.067897,,,,,,
2193,,Premaore Chiesa,,45.362614,12.067890,,,,,,
2194,,Incr. via Alighieri,,45.368114,12.066194,,,,,,
2195,,Incr. via Alighieri,,45.368332,12.066544,,,,,,
2196,,Cas. Stazione Prozzolo,,45.368229,12.094228,,,,,,
2197,,Cas. Stazione Prozzolo,,45.367039,12.093798,,,,,,
2198,,Prozzolo Chiesa,,45.369820,12.088703,,,,,,
2200,,Civico 41,,45.373821,12.068981,,,,,,
2201,,Civico 122,,45.373730,12.068410,,,,,,
2203,,Incr. Prozzolo,,45.381889,12.079711,,,,,,
2204,,Incr. Prozzolo,,45.382599,12.079156,,,,,,
2205,,Incr. Prozzolo,,45.382614,12.077571,,,,,,
2206,,Camponogara,,45.383339,12.073948,,,,,,
2207,,Camponogara,,45.383194,12.073959,,,,,,
2208,,bivio Campoverardo,,45.386990,12.072034,,,,,,
2209,,bivio Campoverardo,,45.386967,12.071756,,,,,,
2210,,Cinema,,45.382561,12.067958,,,,,,
2211,,S.Quirici,,45.382725,12.067878,,,,,,
2212,,Incr. via Castellaro Alto,,45.383118,12.057597,,,,,,
2213,,Incr. via Castellaro Alto,,45.383270,12.057682,,,,,,
2214,,Rist. Antica Pila,,45.377396,12.096272,,,,,,
2215,,Rist. Antica Pila,,45.377213,12.095795,,,,,,
2216,,bivio Calcroci,,45.384769,12.097730,,,,,,
2217,,bivio Calcroci,,45.384647,12.097363,,,,,,
2218,,Calcroci Chiesa,,45.385136,12.098729,,,,,,
2219,,Calcroci Chiesa,,45.385754,12.100000,,,,,,
2220,,Civico 73,,45.386257,12.116478,,,,,,
2221,,Civico 73,,45.386429,12.116395,,,,,,
2222,,Lughetto,,45.387905,12.125905,,,,,,
2223,,Lughetto,,45.387833,12.126177,,,,,,
2224,,Incr.  Strada Romea,,45.390163,12.139162,,,,,,
2225,,Incr. Strada  Romea,,45.390057,12.139142,,,,,,
2226,,Ferrovia,,45.394394,12.099977,,,,,,
2227,,Ferrovia,,45.394634,12.099228,,,,,,
2228,,Localita' Marinelle,,45.404911,12.102017,,,,,,
2229,,Localita' Marinelle,,45.404896,12.101404,,,,,,
2230,,Sambruson,,45.413307,12.099564,,,,,,
2231,,Sambruson,,45.413406,12.099524,,,,,,
2232,,Sambruson,,45.413422,12.101236,,,,,,
2233,,Sambruson,,45.413254,12.101154,,,,,,
2234,,Rist. Redentore,,45.413994,12.110518,,,,,,
2235,,Rist. Redentore,,45.414173,12.110318,,,,,,
2236,,Ferrovia,,45.416191,12.122698,,,,,,
2237,,Ferrovia,,45.415981,12.122864,,,,,,
2238,,Porto Menai,,45.417976,12.132416,,,,,,
2239,,Porto Menai,,45.417786,12.132359,,,,,,
2240,,Incr. via dei Campi,,45.419483,12.140216,,,,,,
2241,,Incr. via dei Campi,,45.419525,12.140527,,,,,,
2242,,P.zza Vecchia,,45.417362,12.148179,,,,,,
2243,,P.zza Vecchia,,45.417404,12.147795,,,,,,
2244,,Scuole,,45.420635,12.151970,,,,,,
2245,,Scuole,,45.420628,12.151751,,,,,,
2246,,Gambarare Centro,,45.425087,12.152338,,,,,,
2247,,Gambarare Centro,,45.424805,12.152003,,,,,,
2248,,Incr. Riv. Matteotti,,45.434879,12.139224,,,,,,
2250,,Mira Municipio,,45.433239,12.124257,,,,,,
2251,,Mira Centro,,45.433758,12.121794,,,,,,
2252,,Mira Taglio  (cinema),,45.434532,12.121022,,,,,,
2253,,Supermercato Mirasole,,45.435337,12.129656,,,,,,
2254,,Supermercato Mirasole,,45.435535,12.129400,,,,,,
2256,,Mira Porte,,45.440193,12.140676,,,,,,
2257,,Mira Porte,,45.440311,12.140554,,,,,,
2258,,Distributore,,45.442039,12.146686,,,,,,
2260,,Capitello Albrizzi,,45.431320,12.111101,,,,,,
2261,,Casello 12  Loc. Musatti,,45.426735,12.102744,,,,,,
2263,,Deposito Dolo,,45.425667,12.081298,,,,,,
2264,,Deposito Dolo,,45.425579,12.081310,,,,,,
2265,,Argine Sinistro,,45.418705,12.087007,,,,,,
2266,,Argine Sinistro,,45.418858,12.087006,,,,,,
2267,,Ponte Vaso,,45.421570,12.079507,,,,,,
2268,,Ponte Vaso,,45.421734,12.079485,,,,,,
2269,,Ponte,,45.421078,12.078527,,,,,,
2270,,Ponte,,45.421104,12.078829,,,,,,
2271,,Idrovia,,45.411701,12.082251,,,,,,
2272,,Idrovia,,45.411327,12.081698,,,,,,
2273,,Supermecato,,45.389736,12.073627,,,,,,
2274,,Supermercato,,45.389717,12.073156,,,,,,
2275,,Campoverardo Chiesa,,45.393501,12.062260,,,,,,
2277,,Campoverardo,,45.394302,12.062325,,,,,,
2278,,Campoverardo,,45.394115,12.062175,,,,,,
2279,,Crociata - civico 57,,45.390671,12.057688,,,,,,
2281,,Bar Giardinetto,,45.394161,12.050577,,,,,,
2282,,Bar Giardinetto,,45.394096,12.050426,,,,,,
2283,,Villag.  Amicizia,,45.408760,12.051836,,,,,,
2284,,Villag. Amicizia,,45.408794,12.051694,,,,,,
2285,,Paluello Centro,,45.411747,12.053970,,,,,,
2286,,Paluello Centro,,45.411728,12.053779,,,,,,
2287,,Casello 9,,45.417149,12.052522,,,,,,
2288,,Casello 9,,45.417496,12.052273,,,,,,
2289,,Localita' Pecora,,45.418938,12.060034,,,,,,
2290,,Localita' Pecora,,45.419174,12.059919,,,,,,
2291,,Dolo Centro,,45.423599,12.074698,,,,,,
2292,,Dolo Centro,,45.423615,12.074477,,,,,,
2293,,Incr. via Bandiera,,45.417713,12.045567,,,,,,
2294,,Incr. via Bandiera,,45.417870,12.045483,,,,,,
2295,,Fiesso D' Artico,,45.416752,12.034814,,,,,,
2296,,Fiesso D' Artico,,45.416962,12.034814,,,,,,
2297,,Casa Cantoniera Anas,,45.416389,12.025122,,,,,,
2298,,Casa Cantoniera Anas,,45.416248,12.025340,,,,,,
2299,,Civico 170,,45.405853,12.039575,,,,,,
2300,,Civico 170,,45.406055,12.039568,,,,,,
2301,,"Tratt. ""Prandin""",,45.407146,12.029056,,,,,,
2302,,"Tratt. ""Prandin""",,45.406979,12.029053,,,,,,
2303,,via Pertile,,45.404434,12.019076,,,,,,
2304,,via Pertile,,45.404320,12.019219,,,,,,
2305,,P.tta S. Pietro,,45.405163,12.015689,,,,,,
2306,,P.tta S. Pietro,,45.405052,12.015465,,,,,,
2307,,Fronte Villa Pisani,,45.407249,12.013207,,,,,,
2308,,Villa Loredan,,45.407875,12.006717,,,,,,
2309,,Stra,,45.409458,12.005860,,,,,,
2310,,Stra,,45.409367,12.005611,,,,,,
2311,,Incr. via Capeleo,,45.413853,12.001616,,,,,,
2312,,Incr. via Capeleo,,45.413677,12.001560,,,,,,
2313,,Capriccio,,45.418785,11.987503,,,,,,
2314,,Capriccio,,45.418621,11.987434,,,,,,
2315,,Perarolo,,45.421772,11.979606,,,,,,
2316,,Perarolo,,45.422039,11.978552,,,,,,
2317,,Perarolo S. Antonio,,45.426533,11.963328,,,,,,
2318,,Perarolo S. Antonio,,45.426361,11.963326,,,,,,
2319,,Busa di Vigonza,,45.428459,11.953928,,,,,,
2320,,Busa di Vigonza,,45.428635,11.953702,,,,,,
2321,,Ponte di Brenta,,45.425484,11.947749,,,,,,
2322,,Ponte di Brenta,,45.425629,11.947614,,,,,,
1013,,Incr. v.Mestrina,,45.490402,12.244340,,,,,,
1017,,v.Antonio da Pordenone,,45.498108,12.232547,,,,,,
1023,,Incr. via Sernaglia,,45.483387,12.236174,,,,,,
1024,,Incr. via Fagare',,45.483765,12.227965,,,,,,
1025,,Incr. via Podgora,,45.487171,12.224797,,,,,,
1026,,Incr. via Gazzera Alta,,45.489918,12.223829,,,,,,
1027,,Incr.v.Cavalieri V.Veneto,,45.519043,12.191508,,,,,,
1029,,Localita' Avanti,,45.484634,12.194906,,,,,,
1030,,Incr. via Ivancich,,45.484715,12.198080,,,,,,
1031,,Incr. via Pergine,,45.484879,12.203424,,,,,,
1032,,Incr. via Piemonte,,45.484951,12.208591,,,,,,
1033,,Incr. via Lazio,,45.485245,12.212564,,,,,,
1034,,Incr. via Calucci,,45.485565,12.217080,,,,,,
1035,,Incr. via Giustizia,,45.485977,12.220436,,,,,,
1036,,Incr. via Monteverdi,,45.490574,12.226953,,,,,,
1037,,Incr.v.Vivaldi,,45.492195,12.230649,,,,,,
1039,,Incr. via E. de Amicis,,45.490837,12.235384,,,,,,
1040,,P. tta 11 Febbraio,,45.487579,12.234174,,,,,,
1041,,Incr. via Fiume,,45.489162,12.234797,,,,,,
1042,,Fronte edicola,,45.484528,12.232892,,,,,,
1045,,Incr. via Promontore,,45.498634,12.218391,,,,,,
1046,,Incr. via Arsa,,45.496414,12.218858,,,,,,
1047,,Asseggiano - Capolinea,,45.497391,12.182811,,,,,,
1048,,Incr. via Da Todi,,45.496391,12.185580,,,,,,
1049,,Incr. via Euganea,,45.495205,12.190536,,,,,,
1050,,Incr.v.M.di Marzabotto,,45.493912,12.195908,,,,,,
1051,,Incr.v.Card.Trevisanato,,45.493275,12.201344,,,,,,
1052,,Istituto Volta,,45.492748,12.206956,,,,,,
1053,,Istituto Liceo Morin,,45.493046,12.214119,,,,,,
1054,,Incr. via Pirano,,45.494484,12.216845,,,,,,
1055,,Chiesa,,45.494804,12.218250,,,,,,
1060,,Incr. via Pitagora,,45.532757,12.190114,,,,,,
1062,,Civico 51 (v.Mulino),,45.530563,12.151990,,,,,,
1072,,Marocco,,45.535381,12.239241,,,,,,
1073,,"Tratt. ""3 Garofoli""",,45.530621,12.238915,,,,,,
1074,,Vecchia Favorita,,45.526596,12.238677,,,,,,
1075,,Nuova Favorita,,45.524250,12.238535,,,,,,
1076,,Incr. via Terraglietto,,45.518085,12.238259,,,,,,
1077,,Villa Salus,,45.513634,12.238070,,,,,,
1078,,Incr.v.Borgo Pezzana,,45.508430,12.238123,,,,,,
1079,,Caserma Matter,,45.505127,12.237791,,,,,,
1080,,Incr. via Teano,,45.501850,12.237491,,,,,,
1082,,Incr. via Filiasi,,45.497704,12.239670,,,,,,
1083,,Incr. via Trento,,45.542233,12.154095,,,,,,
1084,,P.tta  G. Bruno,,45.495457,12.242160,,,,,,
1086,,Parco del Picchio,,45.490509,12.215546,,,,,,
1087,,Fabbr. Kelemata,,45.539356,12.174902,,,,,,
1088,,Incr. via Pree,,45.535824,12.178267,,,,,,
1089,,Incr. via Botticelli,,45.533020,12.182327,,,,,,
1090,,Trivignano B Park,,45.528370,12.189119,,,,,,
1091,,Trivignano (v.Chiesa),,45.527245,12.190022,,,,,,
1092,,Trivignano (v.Gozzoli),,45.525253,12.192817,,,,,,
1093,,Incr. via Lotto,,45.523041,12.196281,,,,,,
1094,,Incr. via Parolari,,45.517685,12.202957,,,,,,
1095,,Incr.v.Virgilio Municipio,,45.514652,12.208177,,,,,,
1096,,Zelarino Chiesa,,45.512611,12.211345,,,,,,
1097,,Incr. via Carpaccio,,45.510914,12.214054,,,,,,
1098,,Incr. Vicolo Marzenego,,45.506756,12.217998,,,,,,
1099,,Inc. via Bellotto,,45.503155,12.221167,,,,,,
1100,,Incr. via Piranesi,,45.500782,12.225597,,,,,,
1101,,"Incr.v.Ciardi,Cipressina",,45.499443,12.227614,,,,,,
1102,,Fornace,,45.540813,12.171749,,,,,,
1103,,Piscina CONI,,45.495914,12.235816,,,,,,
1110,,Gaggio  (bar Canton),,45.552353,12.310943,,,,,,
1112,,S. Liberale  (edicola),,45.548870,12.339019,,,,,,
1113,,Impianti Sportivi,,45.556049,12.304468,,,,,,
1114,,Cavalcavia Autostrada,,45.557709,12.310282,,,,,,
1121,,Civico 249,,45.501968,12.324304,,,,,,
1122,,Mazzocco Chiesa,,45.553291,12.267604,,,,,,
1126,,bivio via Dello Sport,,45.558537,12.303589,,,,,,
1127,,Marcon  (via Giorgione),,45.555798,12.298609,,,,,,
1128,,Marcon  (via Filzi),,45.559689,12.298708,,,,,,
1130,,Incr.via Marmolada,,45.562691,12.298861,,,,,,
1131,,Marcon (municipio),,45.554241,12.299228,,,,,,
1132,,Incr. via Dello Sport,,45.553112,12.302137,,,,,,
1133,,Valecenter,,45.543171,12.304363,,,,,,
1139,,Gaggio  (cimitero),,45.553913,12.318616,,,,,,
1140,,Gaggio Centro,,45.552181,12.316322,,,,,,
1141,,Gaggio Civico 61-v.Fermi,,45.552280,12.313584,,,,,,
1142,,Valecenter-Multisala,,45.547321,12.306565,,,,,,
2627,,Civico 164,,45.536907,12.140046,,,,,,
2628,,Civico 164,,45.537418,12.140165,,,,,,
2629,,Civico 15,,45.550339,12.146343,,,,,,
2630,,Civico 15,,45.550694,12.146422,,,,,,
2631,,Civico 101  (Cimitero),,45.548241,12.151134,,,,,,
2632,,Civico 101 (Cimitero),,45.548313,12.151826,,,,,,
2633,,Civico 57  - Ca' Combi,,45.555290,12.137457,,,,,,
2634,,Civico 57  - Ca' Combi,,45.554935,12.137161,,,,,,
2635,,Civico 125  (lampadari),,45.562611,12.128738,,,,,,
2636,,Civico 125  (lampadari),,45.562275,12.128825,,,,,,
2637,,Civico 118  Borgo Venezia,,45.565147,12.119439,,,,,,
2638,,Civico 118  Borgo Venezia,,45.565418,12.119615,,,,,,
2639,,Scorze' - Capolinea,,45.573227,12.104189,,,,,,
2642,,Incr. via Fermi,,45.574936,12.105792,,,,,,
2653,,Incr. via Vetrego,,45.463642,12.080013,,,,,,
2654,,Incr. via Vetrego,,45.463650,12.080317,,,,,,
2655,,Centro Anziani,,45.543892,12.157183,,,,,,
2675,,Cappella Centro,,45.568649,12.147484,,,,,,
2676,,Cappella Centro,,45.568394,12.147497,,,,,,
2677,,Civico 1,,45.568466,12.137089,,,,,,
2678,,Civico 8,,45.568981,12.136273,,,,,,
2679,,Ind. Ofa,,45.568939,12.128498,,,,,,
2680,,Ind. Ofa,,45.569141,12.128488,,,,,,
2681,,Rist. Nando,,45.567902,12.161977,,,,,,
1143,,Toys,,45.548691,12.308851,,,,,,
1150,,Istituto Foscari,,45.490726,12.269732,,,,,,
1151,,Fronte Civico 12,,45.216194,12.273779,,,,,,
1160,,Civico 59,,45.508911,12.262359,,,,,,
1171,,Incr. via Gerlin,,45.488258,12.250050,,,,,,
1172,,Incr. via Hermada,,45.484634,12.253420,,,,,,
1173,,Incr. via Millosevich,,45.482754,12.255230,,,,,,
1174,,Incr. via M. Moretti,,45.481213,12.256661,,,,,,
1175,,Stadio Atletica,,45.478943,12.260188,,,,,,
1177,,Incr. via Appia,,45.480339,12.271038,,,,,,
1178,,Incr.v.Porto Cavergnago,,45.483433,12.277383,,,,,,
1179,,Camping Rialto,,45.484489,12.282277,,,,,,
1180,,Civico 73 (v.Bagaron),,45.485611,12.287866,,,,,,
1181,,Campalto Chiesa,,45.486683,12.293619,,,,,,
1182,,Incr. via Casilina,,45.489216,12.301695,,,,,,
1183,,Centro Don Vecchi,,45.492523,12.307776,,,,,,
1184,,Centro Ippico,,45.494743,12.312205,,,,,,
1185,,Civico 200,,45.497040,12.316080,,,,,,
1186,,Incr. via Piovega,,45.499619,12.320402,,,,,,
1188,,Tessera Centro,,45.504181,12.328175,,,,,,
1192,,Civico 163 (v.Ca'Zorzi),,45.507874,12.334098,,,,,,
1193,,Civico 175,,45.512020,12.343062,,,,,,
1194,,"Civico 208  ""Poste""",,45.512333,12.345559,,,,,,
1195,,Aeronavali,,45.514275,12.351898,,,,,,
1196,,Camping Alba D'oro,,45.517574,12.354869,,,,,,
1198,,Tessera Scuole,,45.503807,12.324360,,,,,,
1199,,Civico 126,,45.504116,12.319777,,,,,,
1200,,Civico 129,,45.504925,12.310043,,,,,,
1201,,Incr. via Cuneo,,45.503590,12.301404,,,,,,
1202,,Incr. via Lazzaretto,,45.503891,12.294690,,,,,,
1204,,C.Comm. La Piazza,,45.505363,12.288495,,,,,,
1205,,Civico 15,,45.504913,12.283571,,,,,,
1206,,Civico 22 (v.Vallenari),,45.501411,12.284493,,,,,,
1207,,Incr.v.Borgo don Bosco,,45.497700,12.286077,,,,,,
1208,,Incr. via Ca' Dolfin,,45.496151,12.287404,,,,,,
1209,,Incr. via dei Mandarini,,45.493786,12.291631,,,,,,
1210,,Civico 220 (v. Mirtilli),,45.492104,12.293661,,,,,,
1211,,Incr. via Orlanda,,45.487423,12.295051,,,,,,
1212,,Incr. via Orlanda,,45.486210,12.295782,,,,,,
1213,,Inc. via passo Campalto,,45.482994,12.296748,,,,,,
1215,,Incr. via Bagaron,,45.481956,12.291368,,,,,,
1216,,Scuola Materna,,45.481945,12.287866,,,,,,
1220,,Cabina Enel,,45.479767,12.285228,,,,,,
1221,,Sottopasso,,45.537613,12.299688,,,,,,
1223,,Dese (v.delle Cicogne),,45.531807,12.303196,,,,,,
1224,,Dese Centro,,45.528294,12.304097,,,,,,
1225,,Dese  scuola Materna,,45.526306,12.303276,,,,,,
1226,,Civico 181,,45.526260,12.297414,,,,,,
1227,,Civico 184,,45.522385,12.288410,,,,,,
1228,,Incr. via Ca' Badoera,,45.516186,12.283892,,,,,,
1230,,Incr.v.Colombara (chiesa),,45.511486,12.282914,,,,,,
1231,,"Incr. via Indri  ""pesa""",,45.509735,12.282385,,,,,,
1232,,Civico 101 (v.S.Andrea),,45.507824,12.282148,,,,,,
1233,,Favaro Municipio,,45.505127,12.282409,,,,,,
1241,,Incr. via Passo Falzarego,,45.504719,12.253015,,,,,,
1242,,P.zza Carpenedo,,45.504879,12.250231,,,,,,
1243,,Cimitero,,45.499912,12.246756,,,,,,
1244,,Giardini Garibaldi,,45.502392,12.248509,,,,,,
1245,,Incr. via Fradeletto,,45.498421,12.245714,,,,,,
1247,,Incr. via G. Bruno,,45.496456,12.243626,,,,,,
